Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Forest area (% of land area),AG.LND.FRST.ZS,Hungary,HUN,20.0400578613553,21.3903146619058,22.6002430133657,22.6510559776455,22.7018662451329,22.7526792094127,22.8034894768999,22.8543024411797,22.9051154054595,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Iceland,ISL,0.160598507545832,0.287281787900853,0.425935169705132,0.438902743142145,0.451870316579157,0.464837890016171,0.477805501505026,0.49077307494204,0.503740648379052,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,India,IND,21.5051846669739,21.9932126772927,23.4731046451791,23.5331070121654,23.5931093791517,23.6531143737871,23.7131167407734,23.7731191077597,23.833121474746,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Indonesia,IDN,65.4377142478624,54.874501123335,52.1271604188632,51.7493674340489,51.3715744492347,50.9937771518628,50.6159841670485,50.2381911822342,49.8603981974199,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,"Iran, Islamic Rep.",IRN,5.57237381217153,5.725619585605,6.56449106605639,6.56449106605639,6.56449106605639,6.56449106605639,6.56449106605639,6.56449106605639,6.56449106605639,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Iraq,IRQ,1.8382605116949,1.87027002309258,1.89952109044023,1.89952109044023,1.89952109044023,1.90036114959972,1.90036114959972,1.90036114959972,1.90036114959972,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Ireland,IRL,6.74989113078821,9.2168676470755,10.5331688907361,10.6156190674785,10.6980692442209,10.7803741202574,10.8628251829797,10.945275359722,11.0277255364644,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Isle of Man,IMN,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,6.070175505521,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Israel,ISR,6.09981515711645,7.07024029574861,7.11645101663586,7.21811446156386,7.31977790649187,7.42144205653956,7.52310550146756,7.62476894639556,7.72643239132357,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Italy,ITA,25.8066709734453,28.4553398388358,30.692867342082,30.8757727772064,31.0586782123309,31.2415869675155,31.4244924026399,31.6073978377643,31.7903032728888,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Jamaica,JAM,31.8190218008787,31.4773770910881,31.1265010252554,31.0914128550972,31.0563246849392,31.021236514781,30.9861483446229,30.951062992339,30.9159748221809,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Japan,JPN,68.4311574328031,68.2469135802469,68.4844328624331,68.4791057333598,68.4737787504115,68.4693856121077,68.4649978312898,68.4606100504718,68.4562222696538,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Jordan,JOR,1.10494106980961,1.10494106980961,1.09822031989187,1.09822031989187,1.09822031989187,1.09822031989187,1.09822031989187,1.09822031989187,1.09822031989187,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Kazakhstan,KAZ,1.26754824610142,1.24643478905064,1.22569174352706,1.22569174352706,1.22569174352706,1.22569174352706,1.22569174352706,1.22569174352706,1.22569174352706,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Kenya,KEN,8.30024247109674,6.24978037038339,7.43226622623608,7.49657394956645,7.56088167289683,7.62518853829901,7.68949626162939,7.75380398495976,7.81811170829014,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Kiribati,KIR,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,14.9999995290498,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,"Korea, Dem. People’s Rep.",PRK,68.1089610497467,57.5782742297151,47.0558923677435,46.0011626941284,44.9464330205132,43.8917033468981,42.836973673283,41.7822439996678,40.7275143260527,..,..,..
